时间	开盘	最高	最低	收盘	涨跌	涨幅%	振幅%	总手(万)	金额(亿)	
2005-06-14,二	1108.34	1119.68	1092.40	1093.46	-12.83	-1.16	2.47	2163711100	8745408800	
2005-06-15,三	1090.46	1090.46	1070.07	1072.84	-20.63	-1.89	1.86	1819126900	7353765000	
2005-06-16,四	1071.77	1086.35	1064.03	1086.01	+13.17	1.23	2.08	1653731700	7028492900	
2005-06-17,五	1090.11	1094.67	1079.08	1085.61	-0.40	-0.04	1.44	2042584200	8420848100	
2005-06-20,一	1087.85	1115.86	1073.41	1115.62	+30.01	2.76	3.91	2847265800	10148733400	
2005-06-21,二	1115.67	1115.67	1098.90	1101.49	-14.13	-1.27	1.50	1914477500	7335782300	
2005-06-22,三	1098.96	1103.25	1090.74	1102.03	+0.55	0.05	1.14	1510099300	5901879100	
2005-06-23,四	1100.56	1106.75	1092.48	1093.70	-8.33	-0.76	1.29	1491126600	5472687500	
2005-06-24,五	1091.99	1102.23	1087.69	1101.88	+8.18	0.75	1.33	1315810590	5084831400	
2005-06-27,一	1108.47	1129.96	1108.47	1124.64	+22.76	2.07	1.95	2742245800	10530160500	
2005-06-28,二	1120.95	1120.95	1105.34	1108.59	-16.05	-1.43	1.39	1671689400	6311797700	
2005-06-29,三	1111.67	1113.52	1103.91	1104.99	-3.60	-0.32	0.867	1647811200	6542253100	
2005-06-30,四	1103.48	1103.48	1078.10	1080.94	-24.05	-2.18	2.30	1702013600	6406963200	
2005-07-01,五	1077.31	1077.31	1053.63	1055.59	-25.34	-2.34	2.19	1694132100	6137893100	
2005-07-04,一	1050.24	1050.24	1030.18	1047.28	-8.32	-0.79	1.90	1459293500	5092031900	
2005-07-05,二	1043.88	1047.82	1032.52	1039.04	-8.24	-0.79	1.46	1175599970	5146902400	
2005-07-06,三	1040.70	1044.78	1028.22	1033.55	-5.50	-0.53	1.59	1140746230	4259548300	
2005-07-07,四	1033.22	1044.05	1030.50	1038.60	+5.05	0.49	1.31	982202810	3675447700	
2005-07-08,五	1036.41	1036.41	1015.40	1017.98	-20.61	-1.98	2.02	1230616320	4339924300	
2005-07-11,一	1026.79	1043.21	1009.04	1011.50	-6.48	-0.64	3.36	1394875500	4783909300	
2005-07-12,二	1007.90	1048.92	1004.08	1046.16	+34.66	3.43	4.43	2320353300	8182997600	
2005-07-13,三	1044.58	1045.94	1033.81	1037.39	-8.77	-0.84	1.16	1571060800	5622988100	
2005-07-14,四	1035.53	1049.88	1033.17	1040.42	+3.02	0.29	1.61	1655457600	5531865000	
2005-07-15,五	1039.61	1046.36	1021.99	1026.12	-14.30	-1.37	2.34	1475448700	5238358900	
2005-07-18,一	1023.38	1023.38	1008.52	1012.10	-14.02	-1.37	1.45	1226300210	4263923100	
2005-07-19,二	1011.01	1020.68	1004.66	1014.36	+2.26	0.22	1.58	1204199770	3987357500	
2005-07-20,三	1013.98	1025.10	1008.68	1021.05	+6.70	0.66	1.62	1362762800	4443606900	
2005-07-21,四	1020.69	1022.04	1009.99	1020.63	-0.42	-0.04	1.18	1490500500	4828597700	
2005-07-22,五	1026.13	1054.64	1024.00	1046.32	+25.69	2.52	3.00	3265335600	10988269700	
2005-07-25,一	1045.27	1048.97	1040.59	1045.40	-0.92	-0.09	0.801	1757390200	6133576300	
2005-07-26,二	1046.54	1078.06	1046.54	1072.81	+27.41	2.62	3.02	3254166200	10988613200	
2005-07-27,三	1072.56	1090.19	1068.50	1089.91	+17.10	1.59	2.02	2903069700	10151048300	
2005-07-28,四	1090.11	1097.63	1083.36	1086.55	-3.36	-0.31	1.31	3023292700	10644640200	
2005-07-29,五	1084.97	1088.48	1077.12	1083.03	-3.52	-0.32	1.04	2146860200	7214533100	
2005-08-01,一	1082.80	1094.15	1081.12	1088.95	+5.92	0.55	1.20	1758640900	6157191000	
2005-08-02,二	1089.53	1104.04	1084.80	1104.04	+15.09	1.39	1.77	2478813700	7692844500	
2005-08-03,三	1106.32	1120.68	1103.90	1107.70	+3.66	0.33	1.52	4119068800	12776479100	
2005-08-04,四	1104.91	1108.16	1099.13	1102.59	-5.11	-0.46	0.815	2526648400	7868619800	
2005-08-05,五	1102.62	1129.07	1102.60	1128.74	+26.15	2.37	2.40	3548458600	12420792600	
2005-08-08,一	1131.80	1146.73	1131.80	1138.88	+10.14	0.90	1.32	3629599200	13802876000	
2005-08-09,二	1139.12	1152.94	1130.59	1152.53	+13.65	1.20	1.96	3083689300	12046498200	
2005-08-10,三	1153.21	1165.13	1144.95	1165.03	+12.50	1.08	1.75	3637907100	13534191000	
2005-08-11,四	1165.44	1184.26	1164.10	1183.58	+18.55	1.59	1.73	4319653900	16887079000	
2005-08-12,五	1185.27	1192.05	1161.79	1167.92	-15.66	-1.32	2.56	4708727600	18050448000	
2005-08-15,一	1167.03	1187.80	1163.85	1187.01	+19.09	1.63	2.05	3883076700	14789329000	
2005-08-16,二	1188.02	1192.92	1170.11	1177.28	-9.73	-0.82	1.92	3834928300	15905673000	
2005-08-17,三	1175.18	1193.57	1160.08	1192.83	+15.56	1.32	2.84	3902349500	14750159000	
2005-08-18,四	1194.44	1201.76	1146.56	1148.04	-44.80	-3.76	4.63	6553293200	22157494000	
2005-08-19,五	1144.46	1157.37	1132.87	1150.18	+2.15	0.19	2.13	3645682700	13643291000	
2005-08-22,一	1148.97	1162.04	1142.68	1158.60	+8.41	0.73	1.68	3058656700	10541833500	
2005-08-23,二	1158.83	1159.63	1139.24	1149.96	-8.64	-0.75	1.76	2697554000	9541762800	
2005-08-24,三	1151.45	1171.43	1151.45	1167.14	+17.18	1.49	1.74	3004560800	9988171100	
2005-08-25,四	1168.00	1172.69	1157.18	1172.48	+5.34	0.46	1.33	2720564400	10524238000	
2005-08-26,五	1173.01	1174.54	1163.99	1171.86	-0.62	-0.05	0.899	2599996800	10435816200	
2005-08-29,一	1172.00	1172.01	1147.93	1154.43	-17.43	-1.49	2.05	2818907900	10038648600	
2005-08-30,二	1151.62	1153.77	1145.27	1146.39	-8.04	-0.70	0.736	1996651400	8143989800	
2005-08-31,三	1145.81	1163.52	1140.10	1162.80	+16.41	1.43	2.04	2358583300	9602700000	
2005-09-01,四	1163.70	1185.76	1160.05	1184.93	+22.14	1.90	2.21	3787933000	15061854000	
2005-09-02,五	1187.06	1188.91	1179.11	1188.85	+3.92	0.33	0.827	3091330500	12859547700	
2005-09-05,一	1189.07	1196.87	1184.01	1196.22	+7.38	0.62	1.08	2903661400	11748627400	
2005-09-06,二	1197.23	1201.82	1172.06	1173.32	-22.90	-1.91	2.49	3632480100	15305132000	
2005-09-07,三	1170.77	1194.59	1168.58	1194.31	+20.99	1.79	2.22	3089585400	13196057600	
2005-09-08,四	1196.27	1201.46	1184.79	1194.41	+0.10	0.01	1.40	3476010200	14509460000	
2005-09-09,五	1194.49	1204.46	1184.42	1189.63	-4.79	-0.40	1.68	2490110500	10145676700	
2005-09-12,一	1189.75	1191.93	1181.43	1188.21	-1.41	-0.12	0.883	1837569300	7740564000	
2005-09-13,二	1188.25	1207.40	1186.22	1207.16	+18.95	1.60	1.78	2841911600	11717912600	
2005-09-14,三	1209.27	1217.41	1204.55	1217.26	+10.10	0.84	1.07	3519645200	14981766000	
2005-09-15,四	1217.52	1218.94	1210.72	1217.28	+0.02	0.00	0.676	2910637200	12897080300	
2005-09-16,五	1217.42	1217.76	1208.56	1212.95	-4.33	-0.36	0.756	2362287100	10462806700	
2005-09-19,一	1213.49	1220.97	1210.19	1220.63	+7.68	0.63	0.889	2710849300	11635692400	
2005-09-20,二	1222.26	1223.57	1204.87	1212.62	-8.01	-0.66	1.53	3469283300	15130012000	
2005-09-21,三	1210.85	1210.85	1186.98	1187.99	-24.63	-2.03	1.97	3440489700	14256992000	
2005-09-22,四	1185.69	1185.69	1147.19	1159.96	-28.03	-2.36	3.24	3363411300	13184536800	
2005-09-23,五	1157.30	1164.60	1149.74	1151.98	-7.98	-0.69	1.28	2107103400	8582252800	
2005-09-26,一	1150.93	1155.60	1147.27	1155.04	+3.06	0.27	0.724	1539108900	6863233400	
2005-09-27,二	1155.05	1157.80	1132.53	1133.24	-21.81	-1.89	2.19	1990279000	8530863400	
2005-09-28,三	1131.32	1142.49	1129.05	1131.77	-1.46	-0.13	1.19	1595039600	6830650100	
2005-09-29,四	1134.44	1155.78	1134.44	1155.48	+23.71	2.10	1.89	2010974400	8633593100	
2005-09-30,五	1156.77	1158.70	1150.63	1155.61	+0.13	0.01	0.698	1541468100	6959506600	
2005-10-10,一	1153.67	1153.67	1137.29	1138.95	-16.66	-1.44	1.42	1344934200	5461397800	
2005-10-11,二	1137.95	1157.30	1133.90	1157.19	+18.24	1.60	2.06	1609576700	6399253800	
2005-10-12,三	1157.48	1165.67	1152.25	1161.85	+4.66	0.40	1.16	2309772000	9335207400	
2005-10-13,四	1162.02	1165.36	1152.09	1152.61	-9.25	-0.80	1.14	2129005000	8600493400	
2005-10-14,五	1152.37	1154.32	1135.51	1139.55	-13.06	-1.13	1.63	1791152300	7740778300	
2005-10-17,一	1138.38	1138.38	1121.97	1131.38	-8.17	-0.72	1.44	1706555000	7421971600	
2005-10-18,二	1131.26	1142.04	1129.67	1141.20	+9.83	0.87	1.09	2047931300	9264639100	
2005-10-19,三	1141.05	1150.59	1132.48	1134.61	-6.59	-0.58	1.59	2150505700	9088381800	
2005-10-20,四	1133.45	1136.31	1119.38	1135.95	+1.34	0.12	1.49	2047415500	8498979200	
2005-10-21,五	1135.61	1145.99	1132.36	1141.32	+5.37	0.47	1.20	1912278400	8653627100	
2005-10-24,一	1141.33	1143.46	1133.92	1141.17	-0.15	-0.01	0.836	1828877300	8118828900	
2005-10-25,二	1140.17	1140.17	1121.29	1121.92	-19.25	-1.69	1.66	1877463400	8050067300	
2005-10-26,三	1119.43	1119.43	1094.57	1097.16	-24.76	-2.21	2.22	2159379600	8706265900	
2005-10-27,四	1093.93	1101.27	1087.48	1097.78	+0.62	0.06	1.26	1929975200	8081971100	
2005-10-28,五	1097.59	1102.02	1067.41	1080.87	-16.92	-1.54	3.15	1998898400	8018876000	
2005-10-31,一	1079.04	1096.15	1078.29	1092.82	+11.95	1.11	1.65	1768646700	6516479200	
2005-11-01,二	1091.68	1094.15	1074.30	1089.95	-2.87	-0.26	1.82	1735150400	6325525500	
2005-11-02,三	1090.00	1108.88	1090.00	1104.79	+14.84	1.36	1.73	2233936600	8157757300	
2005-11-03,四	1104.59	1111.44	1090.82	1095.27	-9.52	-0.86	1.87	2036658700	7510888300	
2005-11-04,五	1094.26	1100.43	1087.85	1100.05	+4.77	0.44	1.15	1733923300	5950850800	
2005-11-07,一	1099.53	1100.95	1089.83	1100.65	+0.61	0.05	1.01	1397008600	5464935400	
2005-11-08,二	1099.94	1111.12	1092.54	1110.15	+9.50	0.86	1.69	2196800300	6723296300	
2005-11-09,三	1110.55	1117.06	1107.64	1108.15	-1.99	-0.18	0.849	2700955900	7503735500	
2005-11-10,四	1106.94	1106.94	1086.10	1088.30	-19.85	-1.79	1.88	2332437100	7112323800	
2005-11-11,五	1085.69	1094.31	1078.58	1090.20	+1.89	0.17	1.44	1603178500	5378455700	
2005-11-14,一	1089.56	1089.71	1083.02	1088.65	-1.54	-0.14	0.613	1290005980	3894572800	
2005-11-15,二	1088.51	1099.03	1082.51	1087.51	-1.15	-0.11	1.52	1483947500	5351842100	
2005-11-16,三	1086.83	1096.30	1075.43	1095.89	+8.38	0.77	1.92	1513548200	5363158600	
2005-11-17,四	1094.88	1098.68	1090.36	1095.31	-0.58	-0.05	0.759	1196180240	5135462800	
2005-11-18,五	1095.52	1122.61	1093.53	1117.00	+21.69	1.98	2.66	2248062900	9760979000	
2005-11-21,一	1117.78	1122.88	1114.24	1119.94	+2.94	0.26	0.773	1554318300	6496171900	
2005-11-22,二	1119.69	1119.69	1098.49	1098.66	-21.28	-1.90	1.89	1464680400	5958941100	
2005-11-23,三	1096.56	1106.48	1093.95	1105.75	+7.09	0.65	1.14	1260140670	4988739500	
2005-11-24,四	1105.34	1117.94	1103.76	1113.37	+7.63	0.69	1.28	1714095700	7054042700	
2005-11-25,五	1113.28	1115.08	1107.21	1114.92	+1.54	0.14	0.707	1550914900	6240716700	
2005-11-28,一	1113.83	1119.35	1106.94	1110.82	-4.09	-0.37	1.11	1285240800	5410846100	
2005-11-29,二	1109.57	1110.31	1095.55	1096.99	-13.84	-1.25	1.33	1187993880	4850380700	
2005-11-30,三	1095.30	1099.58	1090.72	1099.26	+2.28	0.21	0.807	1087597510	4617599400	
2005-12-01,四	1098.78	1104.56	1094.44	1098.75	-0.51	-0.05	0.921	893211920	4050471400	
2005-12-02,五	1099.76	1102.76	1089.56	1094.29	-4.46	-0.41	1.20	1063697400	4672796700	
2005-12-05,一	1093.10	1093.10	1077.41	1079.20	-15.09	-1.38	1.43	1122496580	4817780000	
2005-12-06,二	1077.58	1089.59	1074.01	1087.79	+8.60	0.80	1.44	1105274520	4877157900	
2005-12-07,三	1087.74	1100.05	1086.73	1099.62	+11.82	1.09	1.22	1038938290	4594163200	
2005-12-08,四	1100.69	1106.34	1092.99	1098.32	-1.29	-0.12	1.21	1039867630	4671671000	
2005-12-09,五	1097.52	1114.58	1094.74	1113.48	+15.15	1.38	1.81	1348701000	6071546900	
2005-12-12,一	1115.75	1118.53	1109.08	1116.37	+2.89	0.26	0.848	1194463730	5462027500	
2005-12-13,二	1115.77	1119.42	1106.75	1117.85	+1.48	0.13	1.14	1137609210	5192940000	
2005-12-14,三	1117.47	1127.63	1110.21	1125.39	+7.54	0.67	1.56	1502212400	7022886800	
2005-12-15,四	1125.67	1134.85	1121.56	1123.56	-1.83	-0.16	1.18	1682425900	7606544000	
2005-12-16,五	1122.73	1127.94	1118.94	1127.51	+3.95	0.35	0.801	1261077710	5810025300	
2005-12-19,一	1127.84	1134.50	1123.50	1131.75	+4.24	0.38	0.975	1222867870	5214816900	
2005-12-20,二	1131.80	1136.39	1126.99	1136.34	+4.59	0.41	0.830	1171271050	5224166600	
2005-12-21,三	1135.98	1142.39	1128.94	1130.76	-5.58	-0.49	1.18	1229232280	5550112800	
2005-12-22,四	1129.56	1136.00	1125.95	1135.24	+4.48	0.40	0.889	1112149700	5187955100	
2005-12-23,五	1135.71	1144.94	1135.07	1144.87	+9.63	0.85	0.869	1447255300	6620143400	
2005-12-26,一	1145.77	1159.78	1145.34	1156.82	+11.95	1.04	1.26	1865313300	8583105000	
2005-12-27,二	1157.49	1158.16	1149.85	1154.29	-2.54	-0.22	0.719	1567388300	7091742300	
2005-12-28,三	1155.12	1157.20	1149.27	1157.03	+2.75	0.24	0.687	1468027500	6585027600	
2005-12-29,四	1157.51	1169.87	1157.51	1169.86	+12.83	1.11	1.07	2180339800	10681224300	
2005-12-30,五	1171.58	1173.06	1158.97	1161.06	-8.81	-0.75	1.21	2002793400	10196713800	
2006-01-04,三	1163.88	1181.00	1161.91	1180.96	+19.91	1.71	1.64	2325852400	11970425000	
2006-01-05,四	1183.31	1197.84	1180.45	1197.27	+16.31	1.38	1.47	2948447800	14767201000	
2006-01-06,五	1198.81	1215.54	1191.61	1209.42	+12.15	1.02	2.00	3434285500	17130467000	
2006-01-09,一	1210.32	1217.31	1205.25	1215.67	+6.25	0.52	0.998	2870665100	14206400000	
2006-01-10,二	1215.85	1220.76	1203.65	1220.62	+4.95	0.41	1.41	2679454600	13496372000	
2006-01-11,三	1219.81	1223.56	1204.04	1211.05	-9.57	-0.78	1.60	3063146300	15082314000	
2006-01-12,四	1208.77	1227.30	1205.28	1226.70	+15.65	1.29	1.82	2701891500	12903535200	
2006-01-13,五	1228.16	1231.22	1214.88	1221.46	-5.25	-0.43	1.33	2770857700	13205628800	
2006-01-16,一	1221.11	1221.39	1202.59	1202.87	-18.59	-1.52	1.54	2527431700	11984845900	
2006-01-17,二	1200.26	1209.02	1198.84	1208.44	+5.57	0.46	0.847	1972646200	9452655600	
2006-01-18,三	1207.53	1234.53	1206.36	1233.35	+24.91	2.06	2.33	2666785400	12458427100	
2006-01-19,四	1235.08	1251.96	1230.85	1251.58	+18.23	1.48	1.71	3361774900	15371377000	
2006-01-20,五	1251.41	1258.70	1247.21	1255.31	+3.73	0.30	0.918	3320392300	16220854000	
2006-01-23,一	1254.78	1257.35	1244.27	1255.77	+0.47	0.04	1.04	2902865900	14114136000	
2006-01-24,二	1256.01	1262.09	1247.01	1252.06	-3.71	-0.30	1.20	2967142100	15779296000	
2006-01-25,三	1251.27	1260.17	1245.92	1258.05	+5.98	0.48	1.14	2655865900	13682169000	
2006-02-06,一	1263.00	1287.67	1263.00	1287.63	+29.58	2.35	1.96	2917748100	14910754000	
2006-02-07,二	1289.45	1297.40	1270.40	1282.10	-5.53	-0.43	2.10	3840474100	19670593000	
2006-02-08,三	1282.12	1291.74	1276.02	1290.06	+7.96	0.62	1.23	3285729800	16340287000	
2006-02-09,四	1288.97	1288.97	1266.81	1269.45	-20.60	-1.60	1.72	2907909100	14199096000	
2006-02-10,五	1269.54	1284.10	1266.23	1282.66	+13.20	1.04	1.41	2631421100	13158590200	
2006-02-13,一	1283.78	1284.95	1267.56	1279.64	-3.02	-0.24	1.36	2613177200	12998010700	
2006-02-14,二	1279.63	1286.42	1275.85	1286.33	+6.69	0.52	0.826	2254170400	11114639600	
2006-02-15,三	1289.14	1300.99	1288.64	1299.17	+12.84	1.00	0.961	3014790300	14778787000	
2006-02-16,四	1298.50	1298.50	1268.56	1270.63	-28.53	-2.20	2.30	3235260600	15711529000	
2006-02-17,五	1269.40	1280.04	1265.14	1267.41	-3.23	-0.25	1.17	2590306200	12612954500	
2006-02-20,一	1268.11	1279.42	1265.38	1267.54	+0.13	0.01	1.11	2154279700	10469048100	
2006-02-21,二	1266.65	1288.55	1256.81	1288.42	+20.88	1.65	2.50	2665902100	12932889800	
2006-02-22,三	1288.85	1297.94	1282.91	1284.23	-4.19	-0.33	1.17	2851784100	13583894000	
2006-02-23,四	1284.13	1289.94	1273.94	1288.85	+4.62	0.36	1.25	2287504700	10638933700	
2006-02-24,五	1289.43	1297.34	1286.96	1296.87	+8.02	0.62	0.805	2357814700	11377200900	
2006-02-27,一	1297.69	1304.61	1293.47	1297.19	+0.32	0.02	0.859	2681978400	13278273100	
2006-02-28,二	1294.81	1299.47	1277.74	1299.03	+1.84	0.14	1.68	2364742200	11698977800	
2006-03-01,三	1299.15	1308.20	1297.76	1306.59	+7.56	0.58	0.803	2364067400	11713886600	
2006-03-02,四	1306.59	1307.64	1281.57	1285.67	-20.92	-1.60	2.00	2844572800	14619800000	
2006-03-03,五	1284.61	1295.41	1275.62	1293.30	+7.63	0.59	1.54	2492544300	12505595000	
2006-03-06,一	1292.75	1296.85	1286.64	1288.96	-4.34	-0.34	0.789	2032958200	9697600000	
2006-03-07,二	1288.26	1288.26	1257.54	1259.92	-29.04	-2.25	2.38	2265344400	10611752900	
2006-03-08,三	1256.69	1258.24	1238.16	1250.38	-9.53	-0.76	1.59	1984157300	9328367100	
2006-03-09,四	1247.46	1253.76	1242.68	1245.17	-5.22	-0.42	0.886	1538593100	7572686300	
2006-03-10,五	1245.19	1253.91	1240.75	1245.65	+0.49	0.04	1.06	1409562600	7034995100	
2006-03-13,一	1245.30	1260.07	1245.30	1259.67	+14.02	1.13	1.19	1377515300	6762688300	
2006-03-14,二	1260.42	1262.75	1250.28	1259.04	-0.63	-0.05	0.990	1487571100	7156890100	
2006-03-15,三	1259.23	1275.52	1258.15	1274.81	+15.77	1.25	1.38	1845126300	9402430200	
2006-03-16,四	1274.62	1277.19	1270.83	1274.19	-0.62	-0.05	0.499	1832269800	9294380300	
2006-03-17,五	1273.01	1276.63	1265.61	1269.46	-4.73	-0.37	0.865	1875480400	9258870700	
2006-03-20,一	1269.58	1288.97	1264.41	1288.42	+18.96	1.49	1.93	2029717400	9830202700	
2006-03-21,二	1288.56	1297.61	1285.43	1290.40	+1.98	0.15	0.945	2434568600	12044252200	
2006-03-22,三	1289.46	1296.91	1281.13	1296.71	+6.31	0.49	1.22	2233009000	10977859900	
2006-03-23,四	1296.19	1302.79	1289.53	1302.46	+5.75	0.44	1.02	2546540700	12667480300	
2006-03-24,五	1302.14	1308.06	1293.30	1294.70	-7.75	-0.60	1.13	2442393500	12420500900	
2006-03-27,一	1296.07	1296.59	1283.68	1295.92	+1.21	0.09	0.997	2061324600	10310244100	
2006-03-28,二	1295.76	1302.65	1293.00	1298.79	+2.88	0.22	0.744	2501182500	11798730400	
2006-03-29,三	1299.38	1313.13	1296.59	1305.57	+6.78	0.52	1.27	3415223600	17299640000	
2006-03-30,四	1305.84	1308.50	1293.83	1294.72	-10.85	-0.83	1.12	2603882600	13523584000	
2006-03-31,五	1291.52	1298.75	1285.73	1298.30	+3.58	0.28	1.01	2663685700	13957859000	
2006-04-03,一	1298.68	1319.48	1298.68	1319.47	+21.18	1.63	1.60	3280466800	17513531000	
2006-04-04,二	1319.84	1330.11	1315.33	1329.80	+10.33	0.78	1.12	3713405000	19932253000	
2006-04-05,三	1330.56	1341.50	1326.53	1340.16	+10.36	0.78	1.13	3776319700	20009046000	
2006-04-06,四	1341.74	1348.52	1336.14	1339.74	-0.43	-0.03	0.924	4171507500	22006609000	
2006-04-07,五	1340.65	1345.29	1330.51	1342.97	+3.23	0.24	1.10	4066605500	20781669000	
2006-04-10,一	1344.24	1359.41	1339.52	1359.08	+16.12	1.20	1.48	4141542800	20511655000	
2006-04-11,二	1360.98	1366.52	1350.32	1362.23	+3.15	0.23	1.19	4387040700	22753839000	
2006-04-12,三	1361.74	1364.69	1355.66	1360.13	-2.10	-0.15	0.663	3712907200	18649703000	
2006-04-13,四	1359.28	1364.32	1331.68	1332.33	-27.80	-2.04	2.40	4129905400	20205465000	
2006-04-14,五	1330.10	1360.09	1328.44	1359.54	+27.21	2.04	2.38	3787121900	17964278000	
2006-04-17,一	1360.64	1383.65	1353.40	1378.61	+19.08	1.40	2.23	4221976000	20238073000	
2006-04-18,二	1379.81	1391.38	1370.15	1385.11	+6.50	0.47	1.54	3678518100	18176065000	
2006-04-19,三	1389.13	1399.55	1378.80	1396.70	+11.59	0.84	1.50	4057816200	21447388000	
2006-04-20,四	1398.10	1404.19	1376.96	1385.90	-10.80	-0.77	1.95	4330328700	23759758000	
2006-04-21,五	1385.92	1419.89	1383.45	1416.79	+30.89	2.23	2.63	4556910300	24823370000	
2006-04-24,一	1423.41	1429.06	1402.27	1409.79	-7.01	-0.49	1.89	5201580300	28552131000	
2006-04-25,二	1405.90	1409.27	1386.13	1399.77	-10.02	-0.71	1.64	4324883500	24511654000	
2006-04-26,三	1399.07	1426.63	1397.35	1417.48	+17.71	1.27	2.09	4841064800	27897759000	
2006-04-27,四	1418.90	1424.47	1407.14	1416.73	-0.75	-0.05	1.22	3760844300	21064881000	
2006-04-28,五	1403.52	1444.71	1389.35	1440.22	+23.49	1.66	3.91	4456204300	25076312000	
2006-05-08,一	1446.99	1497.20	1446.99	1497.10	+56.88	3.95	3.49	5162065400	29260804000	
2006-05-09,二	1503.24	1532.75	1497.99	1531.16	+34.06	2.27	2.32	6468390300	36327086000	
2006-05-10,三	1537.56	1554.03	1518.34	1545.69	+14.53	0.95	2.33	6271709500	35931317000	
2006-05-11,四	1547.56	1583.76	1536.29	1537.38	-8.31	-0.54	3.07	7321833400	42935467000	
2006-05-12,五	1532.88	1603.21	1531.23	1602.83	+65.46	4.26	4.68	6839375200	41492555000	
2006-05-15,一	1616.26	1664.94	1606.57	1664.09	+61.26	3.82	3.64	8772527000	52436501000	
2006-05-16,二	1658.69	1678.60	1604.78	1613.25	-50.84	-3.05	4.44	8827504000	53444626000	
2006-05-17,三	1613.23	1640.70	1592.19	1625.15	+11.90	0.74	3.01	7097998700	42970463000	
2006-05-18,四	1611.66	1630.07	1582.96	1617.28	-7.87	-0.48	2.90	6058510600	35559097000	
2006-05-19,五	1620.21	1664.61	1610.04	1659.55	+42.26	2.61	3.37	7708629000	41434527000	
2006-05-22,一	1656.75	1674.22	1646.68	1657.69	-1.86	-0.11	1.66	7725887200	43695717000	
2006-05-23,二	1647.96	1648.53	1597.10	1604.55	-53.14	-3.21	3.10	6990008500	38919582000	
2006-05-24,三	1609.74	1634.59	1562.39	1590.92	-13.63	-0.85	4.50	5727043100	32875831000	
2006-05-25,四	1585.47	1598.56	1563.86	1591.43	+0.50	0.03	2.18	4104937100	23023859000	
2006-05-26,五	1596.57	1614.55	1593.09	1613.89	+22.47	1.41	1.35	4372253200	24308642000	
2006-05-29,一	1622.11	1648.84	1609.01	1648.54	+34.64	2.15	2.47	5171516800	29314321000	
2006-05-30,二	1654.98	1663.93	1634.90	1657.29	+8.75	0.53	1.76	5308773300	31990664000	
2006-05-31,三	1656.28	1667.23	1628.68	1641.30	-15.99	-0.96	2.33	5701597800	33089439000	
2006-06-01,四	1639.67	1684.71	1635.75	1684.20	+42.90	2.61	2.98	6784386300	38465780000	
2006-06-02,五	1688.78	1695.58	1659.14	1669.40	-14.80	-0.88	2.16	7814469000	44915922000	
2006-06-05,一	1669.24	1685.29	1639.68	1684.62	+15.23	0.91	2.73	6729777000	36276144000	
2006-06-06,二	1681.22	1692.83	1672.81	1679.13	-5.50	-0.33	1.19	5842296000	32173005000	
2006-06-07,三	1678.24	1678.24	1588.97	1589.55	-89.58	-5.33	5.32	6508531600	37192981000	
2006-06-08,四	1576.44	1596.12	1540.93	1591.49	+1.95	0.12	3.47	5457687200	30237702000	
2006-06-09,五	1583.96	1594.44	1550.20	1551.38	-40.11	-2.52	2.78	4700391700	25969107000	
2006-06-12,一	1540.22	1566.45	1529.50	1552.80	+1.41	0.09	2.38	3149627300	18350032000	
2006-06-13,二	1552.10	1570.10	1532.06	1548.49	-4.30	-0.28	2.45	3245068200	18252967000	
2006-06-14,三	1540.64	1540.64	1512.52	1531.33	-17.17	-1.11	1.82	3243810200	17489724000	
2006-06-15,四	1531.25	1551.30	1528.23	1533.98	+2.65	0.17	1.51	2847339800	15749530000	
2006-06-16,五	1540.19	1574.48	1540.19	1574.47	+40.49	2.64	2.24	3357261200	18773707000	
2006-06-19,一	1559.98	1591.85	1544.93	1586.29	+11.82	0.75	2.98	3556204600	20635199000	
2006-06-20,二	1583.87	1592.83	1572.58	1592.33	+6.05	0.38	1.28	3553711000	20658724000	
2006-06-21,三	1590.61	1617.71	1570.08	1598.12	+5.78	0.36	2.99	3970587900	22426544000	
2006-06-22,四	1593.10	1605.25	1587.80	1596.07	-2.05	-0.13	1.09	3246588800	18310093000	
2006-06-23,五	1594.49	1608.11	1582.02	1605.71	+9.65	0.60	1.63	3502677700	20932009000	
2006-06-26,一	1607.79	1635.80	1607.79	1633.45	+27.74	1.73	1.74	3949925000	23927245000	
2006-06-27,二	1636.70	1642.57	1627.59	1639.55	+6.10	0.37	0.917	3645178400	21481437000	
2006-06-28,三	1638.23	1642.35	1627.07	1639.29	-0.27	-0.02	0.932	3322060100	18652269000	
2006-06-29,四	1641.93	1672.10	1641.93	1671.62	+32.33	1.97	1.84	5179900700	29018734000	
2006-06-30,五	1679.72	1690.95	1662.28	1672.21	+0.59	0.04	1.72	4983707600	28588342000	
